StartDate;End Date;Recorded Date;Survey_duration;Survey_finished;Gender;Age;Residence;Goal;Event;NPS.Catego;Number of nigths Madrid;NPS 1-10;Satisfaction Event (1-5);Odds Attendance (1-5);Odds Other RnR (1-5);Odds Other Race (1-5);SatisfactionPreRace - Online Registration Process;SatisfactionPreRace - Website;SatisfactionPreRace - On-site Registration (Check-in/packet pick-up);SatisfactionPreRace - Pre-Race Communications;SatisfactionPreRace - Health & Fitness Expo Vendor Selection;SatisfactionPreRace - Health & Fitness Expo Location;SatisfactionPreRace - Health & Fitness Expo Hours of Operation;Satisfaction Race: - Start Line Experience;Satisfaction Race: - Start Line Corral Management;Satisfaction Race: - Race Announcements;Satisfaction Race: - Event Security;Satisfaction Race: - Run Course Support (Staff/Volunteers);Satisfaction Race: - Spectator Viewing Points;Satisfaction Race: - Overall Course Design (out and back, point to point, hilly, flat, etc.);Satisfaction Race: - Overall Course Scenery;Satisfaction Race: - Overall Course Music/ Entertainment;Satisfaction Race: - Toilets on Course;Satisfaction Race: - Visibility of Mile Markers;Satisfaction Race: - Directional Signage;Satisfaction Race: - Road Conditions;Satisfaction Race: - Location of Aid Stations;Satisfaction Race: - Number of Aid Stations;Satisfaction Race: - Overall Post-Race Experience;Satisfaction Race: - Post-Race Location;Satisfaction Race: - Finish Line (Runner Secure Zone);Satisfaction Race: - Finish Line Food Selection;Satisfaction Race: - Finish Line Beverage Selection;Satisfaction Event: - Post-Race Communications (digital, emails, etc.);Satisfaction Event:: - Parking & Transportation;Satisfaction Event: - Event Staff;Satisfaction Event: - T-Shirt;Satisfaction Event: - Medal;Satisfaction Event: - Merchandise;Satisfaction Event: - Overall Event Atmosphere;How do these elements of the race compare to your experience with other running events? If this is your first running event, please skip to the next question. - Value for Entry Fee;How do these elements of the race compare to your experience with other running events? If this is your first running event, please skip to the next question. - Unique Experience;How do these elements of the race compare to your experience with other running events? If this is your first running event, please skip to the next question. - Organization;How do these elements of the race compare to your experience with other running events? If this is your first running event, please skip to the next question. - Customer Service;Please add anymore factors that influence your decision to participate in an event. Please let us know how important these factors are when deciding on event participation.;What was your primary goal on race day? - Selected Choice;What was your primary goal on race day? - Other - Text;How many Rock 'n' Roll Running Series events have you participated in (including this year's event)?;What did you enjoy most about your Rock 'n' Roll experience?;What improvements can we make to enhance your Rock 'n' Roll experience?;What is your gender?;What is your age?;Which are the first three brands that come to mind as sponsors of the Rock 'n' Roll running Series Madrid. If you do not remember 3, indicate only those you remember - 1;Which are the first three brands that come to mind as sponsors of the Rock 'n' Roll running Series Madrid. If you do not remember 3, indicate only those you remember - 2;Which are the first three brands that come to mind as sponsors of the Rock 'n' Roll running Series Madrid. If you do not remember 3, indicate only those you remember - 3;Please select all the brands you recognize as sponsors of the event. (Select all that apply);How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Zurich;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Adidas;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Ibercaja;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Total Energies;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Samsung;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Hyundai;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Ayuntamiento de Madrid;How does the association of these brands with the Zurich Rock 'n' Roll Running Series Madrid impact your opinion of them? - Comunidad de Madrid;I have heard about the brand.... - Zurich;I have heard about the brand.... - Adidas;I have heard about the brand.... - Ibercaja;I have heard about the brand.... - Total Energies;I have heard about the brand.... - Samsung;I have heard about the brand.... - Hyundai;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Zurich;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Adidas;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Ibercaja;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Total Energies;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Samsung;When I think about purchasing/using a product/service, is it one of the brands/companies that comes to mind? - Hyundai;How often do you consume or use a product/service of the brand/company? - Zurich;How often do you consume or use a product/service of the brand/company? - Adidas;How often do you consume or use a product/service of the brand/company? - Ibercaja;How often do you consume or use a product/service of the brand/company? - Total Energies;How often do you consume or use a product/service of the brand/company? - Samsung;How often do you consume or use a product/service of the brand/company? - Hyundai;"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Zurich";"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Adidas";"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Ibercaja";"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Total Energies";"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Samsung";"How satisfied are you with the products/services offered by this brand/company?

ONLY BRANDS OF WHICH YOU HAVE BEEN OR ARE A USER - Hyundai";Where do you reside?;How many nights will you stay in Madrid city?;How many people accompanied you during your stay in Madrid city (family, friends, etc.)?;Please estimate the below using Euros: - How much did you and your group spend on accommodation in Madrid for the whole trip?;Please estimate the below using Euros: - How much did you and your group spend on food and beverage in bars and restaurants in Madrid for the whole trip?;Please estimate the below using Euros: - How much did you and your group spend on transportation to get to Madrid from your origin and vice versa?;Please estimate the below using Euros: - How much did you and your group spend on local transportation during your stay in Madrid (taxi, bus, metro, etc.)?;Please estimate the below using Euros: - How much did you and your group spend on leisure/entertainment activities in Madrid?;Please estimate the below using Euros: - How much did you and your group spend on shopping/souvenirs in Madrid?;Please estimate the below using Euros: - Specifically, how much did you spend in the shops of Expodepor (during picking up your bib number)?;ONLY RESIDENTS OUTSIDE THE COMMUNITY OF MADRID OR FOREIGNERS. From 0 to 10, (0 being completely disagree and 10 being completely agree), rate the following questions. - How likely are you to recommend the city of Madrid as tourist destination to a friend or colleague?;ONLY RESIDENTS OUTSIDE THE COMMUNITY OF MADRID OR FOREIGNERS. From 0 to 10, (0 being completely disagree and 10 being completely agree), rate the following questions. - I will return to Madrid in the near future
26/4/23 4:57;26/4/23 5:07;26/4/23 5:07;560;1;Male;55-59;Other Spanish Region;To finish!;Marathon;Passive;1;9;2;2;2;5;3;2;5;5;5;5;5;2;5;5;5;5;5;5;2;5;5;1;1;5;2;2;2;5;5;5;5;5;2;5;2;2;5;5;4;4;4;4;Liebres que cumplan con el tiempo que enseñan;To finish!;;;Todo notablemente bien;Que las liebres no me estafen. Llegué 2 minutos por delante de la de 40 min e hice 41. Además no había puntos kilómetros marcados en la de 10k;1;5;;;;77,79,82,91,103,105,109;2;3;2;2;3;2;3;3;5;5;4;1;4;5;5;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;
26/4/23 4:57;26/4/23 5:07;26/4/23 5:07;621;1;Male;45-49;Other Spanish Region;To finish!;Marathon;Passive;3;8;5;3;3;2;5;2;5;5;2;5;5;5;5;3;2;2;2;2;5;2;3;5;5;5;5;5;3;5;2;5;5;3;2;5;3;2;3;2;3;3;3;3;"Fotografías asequibles!!!!!
El servicio de fotografía es más caro que hacer la carrera???? ";To finish!;;1;El recorrido ;Algunas fotografías deberian ser gratis o a un precio más asequible... La inscripción es de 30€ aprox y para ver tus fotos debes pagar 40€ no tiene sentido;1;5;Platano de canarias;Adidas;;1,77,78,79,81,82,83,85,86,87,88,89,90,91,92,93,94,95,96,99,103;2;2;2;2;2;2;2;2;2;3;3;2;3;4;;;;;;;;;;;;;;;;;;;2;3;3;700;400;200;100;400;0;0;9;9
26/4/23 4:55;26/4/23 5:07;26/4/23 5:07;743;1;Male;30-34;Madrid's Area;To complete a health/fitness goal;Half Marathon;Promoter;1;5;4;4;3;5;5;3;5;2;5;2;5;2;5;5;5;3;3;3;3;1;2;4;5;4;4;4;4;3;3;1;1;3;5;3;2;5;3;2;2;3;2;3;;To complete a health/fitness goal;;1;Visitar Madrid.;"Geles en avituallamientos.
Musica en puntos de animacion a volumen no tan bajo.
";1;7;Zurich;Total Energies;Adidas;1,78,80,81,85,89,94,96,100,101,109;2;2;2;2;2;2;2;2;5;5;1;4;4;2;5;3;1;2;3;3;4;2;1;3;1;1;5;4;;2;;;2;1;3;400€;500€;400€;80€;100€;0€;0€;10;6
26/4/23 4:56;26/4/23 5:07;26/4/23 5:07;644;1;Male;40-44;Madrid's Area;To finish!;Half Marathon;Passive;4;8;2;4;2;5;5;5;2;2;2;2;2;5;5;5;5;5;2;2;2;4;3;2;5;2;2;2;5;2;5;2;2;5;2;2;2;5;2;2;3;3;3;3;;To finish!;;1;Recorrido y ambiente;"Evitar que se caliente el agua y la bebida isotonica
Que las bandas de rock no paren de tocar hadta que hayan pasado todos los corredores";1;9;;;;1,78,81,92;2;2;2;2;2;2;2;2;3;5;4;2;5;5;1;3;1;1;3;1;1;3;1;1;3;1;;4;;;4;;2;2;1;0;80;40;6;0;0;0;11;11
26/4/23 4:57;26/4/23 5:07;26/4/23 5:07;644;1;Female;18-24;Other Country;To finish!;Half Marathon;Promoter;1;8;5;3;2;5;5;5;5;2;2;1;5;2;2;3;2;2;2;5;5;5;1;3;5;5;3;2;2;2;5;1;4;2;3;2;5;5;5;5;4;4;3;3;;To finish!;;1;Ambiente y recorrido ;Mejor servicio de avituallamiento solido;1;7;Zurich;Rockfm;Maurten;77,78,81,84,85,89,92,94;3;3;2;2;3;2;2;2;4;5;3;2;;5;2;3;2;1;5;4;1;3;1;1;4;2;;5;;;5;;2;1;0;0;50€;100€;15;0;0;0;10;11
26/4/23 5:01;26/4/23 5:07;26/4/23 5:07;403;1;Male;35-39;Madrid's Area;To set a new PR;Half Marathon;Promoter;0;10;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;5;5;;To set a new PR;;;;;1;4;;;;108;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5;1;0;0;;;;;;;;;
26/4/23 5:02;26/4/23 5:07;26/4/23 5:07;332;1;Male;40-44;Other Spanish Region;To finish!;Half Marathon;Passive;11;7;2;2;2;5;2;2;5;2;2;3;2;2;2;5;2;2;3;2;2;3;1;4;4;2;2;2;2;2;3;3;3;3;3;3;2;2;3;2;2;3;3;3;;To finish!;;9;;;1;6;zurich;adidas;;78,81,84,85,89,109;2;2;2;2;2;2;2;2;4;5;5;3;5;5;2;4;2;2;4;3;1;4;1;1;4;2;;4;;;4;;1;11;3;;;;;;;;;
26/4/23 4:58;26/4/23 5:07;26/4/23 5:08;549;1;Male;55-59;Madrid's Area;To finish!;Half Marathon;Promoter;5;10;5;3;5;5;2;2;5;5;5;3;5;2;5;5;5;5;2;2;5;2;2;3;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;3;4;3;3;;To finish!;;1;The atmosphere ;;2;2;Adidas;Zurich;Mapoma;1,77,78,79,81,85,87,94,106,107;2;3;2;2;2;2;3;3;3;5;1;2;5;5;1;5;1;1;2;2;1;5;1;1;2;1;;5;;;3;;3;5;3;;;;;;;;11;11
26/4/23 4:58;26/4/23 5:08;26/4/23 5:08;551;1;Male;45-49;Madrid's Area;To finish!;Half Marathon;Promoter;11;10;5;5;2;5;5;2;5;5;5;3;5;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;3;;To finish!;;1;El ambiente y el recorrido;La señalización de los tiempos en el cajón de salida. Ha salido en el cajón 2 y el unico balon de referencia era el de 1h 40min.  En este cajón había mucha gente que tenía como objetivo bajar de 1:30 o acercarse, tener la referencia visual hubiera estado bien.;1;5;Zurich;Maurten;;77,78,81,84,92,94,97,109;2;2;2;2;2;2;3;3;4;4;4;4;4;4;2;3;2;2;3;3;2;4;1;1;4;2;4;5;;;5;4;1;11;3;0;0;0;0;0;0;2;;
26/4/23 4:57;26/4/23 5:08;26/4/23 5:08;607;1;Male;35-39;Other Spanish Region;To finish!;Marathon;Passive;0;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5;5;5;5;2;2;2;3;2;5;1;1;3;5;5;5;5;4;5;3;4;4;4;;To finish!;;6;El nuevo recorrido ;Dar más agua en la meta, una botella de agua creo que es poco. Durante la carrera estaba muy bien los avituallamientos.;1;6;;;;78,81,82,84;2;2;2;2;2;2;2;2;4;5;5;4;4;4;1;4;2;2;3;1;1;5;3;1;3;1;;5;3;;;;2;0;2;0;50;0;0;0;0;30;11;11
26/4/23 4:59;26/4/23 5:08;26/4/23 5:08;509;1;Male;40-44;Madrid's Area;To finish!;Marathon;Passive;1;10;5;3;3;3;5;5;5;5;5;2;5;5;5;5;5;5;3;2;5;5;5;4;2;5;5;5;5;5;5;5;3;2;2;5;5;5;2;5;3;3;3;3;;To finish!;;1;;;1;9;adidas;plátano canarias;;78,81,89;3;3;3;3;3;3;3;3;3;5;5;2;5;5;1;5;1;1;4;3;1;3;1;1;4;1;;5;;;5;;1;1;0;0;0;10;0;0;0;0;;
26/4/23 4:36;26/4/23 5:08;26/4/23 5:08;1888;1;Male;40-44;Madrid's Area;To set a new PR;Half Marathon;Promoter;11;10;2;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;2;2;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;;To set a new PR;;4;;;1;7;ROCK FM;IBERCAJA;TOTALENERGIES;1,77,78,79,80,81,82,83,84,86,87,88,89,94,95,96,97;2;3;2;3;2;2;2;2;3;5;4;3;5;5;2;4;3;3;3;3;1;2;1;3;2;2;;3;;4;4;;1;11;3;;;;;;;;;
26/4/23 4:59;26/4/23 5:08;26/4/23 5:08;533;1;Female;45-49;Madrid's Area;To honor a friend/family member;Marathon;Promoter;1;7;2;2;3;5;5;2;2;3;3;4;3;3;4;4;3;5;2;2;2;2;2;2;2;2;2;2;3;3;2;3;3;3;2;2;3;2;3;2;3;3;4;3;;To honor a friend/family member;;1;;;1;5;Zurich;Adidas;;1,77,78,80,81,84,85,90,92,94;2;2;2;2;2;2;2;2;4;5;4;3;5;5;3;5;3;2;4;3;1;3;1;1;1;1;;3;;;;;2;1;0;0;50;50;6;20;0;20;4;8
26/4/23 4:59;26/4/23 5:08;26/4/23 5:08;542;1;Male;35-39;Madrid's Area;To finish!;Half Marathon;Promoter;0;8;2;2;2;2;5;5;5;2;3;3;2;2;2;2;2;3;2;3;2;2;2;5;5;3;4;4;4;2;2;4;3;3;3;2;2;2;3;5;2;3;3;4;;To finish!;;;;;1;6;;;;1,77,78,80,81,84,85,86,89,92,94,97,103,106;2;2;2;2;2;2;2;2;3;5;3;3;5;3;1;4;3;1;4;3;1;4;1;1;3;1;;4;;;4;;1;0;0;;;;;;;;;
26/4/23 4:57;26/4/23 5:08;26/4/23 5:08;678;1;Male;60-64;Other Spanish Region;To finish!;Marathon;Passive;11;9;5;5;5;5;5;2;5;2;2;2;2;3;3;2;5;5;2;2;5;2;2;2;5;5;5;2;5;5;5;2;2;2;2;5;2;5;5;5;4;4;4;4;;To finish!;;1;;;1;6;Mapoma;Adidas;Plátano de Canarias;1,78,80,81,94,96,101,102,109;3;3;2;2;2;2;3;3;5;5;5;5;5;5;3;;2;4;4;4;1;5;1;1;4;1;;5;;;5;;1;11;3;;;;;;;;;
26/4/23 4:59;26/4/23 5:08;26/4/23 5:08;523;1;Female;25-29;Madrid's Area;To finish!;Marathon;Passive;11;10;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;To finish!;;1;El recorrido por nuestro bonito Madrid monunmental, el ambiente y la superación personal.;Mas dorsales gratuitos en diferentes ciudades.;2;7;;;;1,77,78,80,81,84;3;3;3;3;3;3;3;3;5;5;5;3;5;5;5;5;2;2;5;5;5;5;1;1;5;1;5;5;;;5;;1;11;4;;;;;;;;;
26/4/23 4:46;26/4/23 5:08;26/4/23 5:08;1346;1;Female;60-64;Other Spanish Region;To finish!;10K;Passive;11;10;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;4;4;;To finish!;;5;;;1;5;Addidas;Zurich;Platano de Canarias;1,78,80,81,84,87,89,92,94,109;2;3;2;2;2;2;2;2;5;5;5;5;5;5;1;5;1;1;1;1;1;5;1;1;1;1;;5;;;;;1;11;0;;;;;;;;;
26/4/23 5:08;26/4/23 5:08;26/4/23 5:08;40;1;Female;25-29;Other Spanish Region;To finish!;Half Marathon;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;To finish!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/4/23 4:55;26/4/23 5:08;26/4/23 5:08;825;1;Male;30-34;Other Spanish Region;To set a new PR;Half Marathon;Promoter;3;7;4;3;3;3;2;3;3;3;4;3;2;3;3;4;3;2;3;4;3;3;4;2;3;3;3;4;3;3;3;4;1;4;3;3;3;3;4;3;3;3;3;2;Estimo que el trazado de los últimos 4/5 Km ha sido demasiado duro comparado con la pasada edición de 2022.;To set a new PR;;;;"Tratar de ""suavizar"" últimos km.";1;10;zurich;;;1,77,78,79,81,82,83,85,86,87,88,89,90,93,94,95,96,103,104;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;1;2;1;1;2;2;1;3;;;3;4;2;3;1;0;80;200;6;;5;5;7;9
26/4/23 5:03;26/4/23 5:08;26/4/23 5:08;353;1;Male;25-29;Madrid's Area;To finish!;Half Marathon;Passive;0;7;4;4;5;2;5;5;5;5;5;4;4;4;4;5;5;5;5;4;5;5;5;5;5;4;5;5;1;5;5;1;1;5;5;5;4;5;2;2;2;2;4;4;;To finish!;;6;;Que no se acabe el avituallamiento solido en meta;2;3;;;;80,85,94;2;2;2;2;2;2;2;2;2;5;5;3;5;3;1;4;1;1;1;1;1;5;1;1;1;1;;;;;;;1;0;4;;;;;;;;;
26/4/23 4:51;26/4/23 5:09;26/4/23 5:09;1027;1;Male;50-54;Other Spanish Region;To finish!;10K;Detractor;0;8;2;2;3;4;2;2;2;2;3;3;2;5;5;2;5;5;5;5;5;5;2;5;5;2;5;5;2;5;5;5;5;2;3;5;5;5;5;5;4;4;4;3;Horario de carrera, accesibilidad, facilidad para cambios de objetivos ;To finish!;;1;Madrid vacío y buena organización ;"Debiera haber un periodo para cambio de itinerario ( justificado)  y reembolso en caso de ir a otro inferior ( mi caso de 20 a 10km por lesión y en el periodo indicado ) 
Estoy segura que si fuera al revés ...de 21 a 42
Exigiriais la diferencia € de coste. 
Por tanto, al revés ( de más a menos) debierais responder también devolviendo la diferencia.  Al menos en el periodo establecido para esos cambios. 
";2;10;;;;77,78,81,89,94,106;2;3;2;2;2;2;2;3;3;4;4;4;4;4;2;3;2;2;3;3;2;3;2;2;2;2;;5;;;4;;2;0;1;0;15;Ni idea;6.50;32;0;0;11;11
26/4/23 5:01;26/4/23 5:09;26/4/23 5:09;459;1;Male;25-29;Other Spanish Region;To set a new PR;Half Marathon;Passive;1;8;5;3;3;5;2;2;2;2;2;2;4;4;4;3;2;2;3;2;3;2;3;2;2;2;4;4;2;2;2;3;2;2;1;2;5;5;2;5;3;3;3;3;;To set a new PR;;1;;;2;3;Mapoma;Adidas;Platano de canarias ;77,78,81,85,89,90,92,94,95,102;2;2;2;2;2;2;2;2;3;5;3;4;4;4;1;5;1;1;1;1;1;5;1;1;1;1;;5;;;;;2;1;3;150;200;140;30;0;0;0;9;9
26/4/23 5:00;26/4/23 5:09;26/4/23 5:09;511;1;Female;25-29;Other Spanish Region;To set a new PR;10K;Promoter;3;10;5;2;2;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;Por favor las fotos no pueden seguir valiendo 40e,por un importe inferior,muchísimas más gente las compraría,no digo que las regalen,su trabajo vale,pero unos 25e estaría bien;To set a new PR;;7;Nuevo recorrido y las medallas siempre muy chulas;El precio de las fotos,no pueden valer 40e ni tampoco regalarlas que su trabajo vale dinero,pero 25e estaría bien y dan más opción a que la gente las compre,ya es un desembolsó importante ir a hoteles a Madrid y viaje,como para pagar 40e en fotos;1;4;1:21;3:22;;1,77,78,80,82,87,92,94,101,106,109;3;3;3;2;3;3;3;3;3;5;4;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;4;;;5;;;2;3;3;600;120;70;10;300;5;100;9;11
26/4/23 4:48;26/4/23 5:09;26/4/23 5:09;1219;1;Male;35-39;Other Spanish Region;Other;Marathon;Passive;11;8;5;2;3;3;5;2;5;5;3;5;5;2;3;3;2;2;5;5;5;4;3;2;2;5;3;3;2;5;5;3;4;5;5;2;2;5;3;2;3;4;5;5;Cercanía al domicilio o posibles viajes, precio, calidad en los productos que se entregan;Other;;5;El recorrido, la calidad en la camiseta/medalla, organización ;Indicar los baños en la salida/meta, había gente orinando en la vía pública ;1;3;Rock FM;Zurich;Total Energies;1,77,78,80,81,84,89,94;2;3;2;2;2;2;2;2;3;4;3;3;5;3;1;4;1;1;3;1;1;4;1;1;3;2;;5;;;3;3;1;11;2;0;10;5;5;0;0;15;;
26/4/23 4:59;26/4/23 5:09;26/4/23 5:09;614;1;Male;30-34;Madrid's Area;To finish!;Half Marathon;Detractor;4;6;2;4;4;3;2;2;5;5;5;5;5;1;1;2;2;2;2;4;4;3;3;5;5;5;3;5;1;5;5;5;5;5;5;5;3;5;3;5;3;4;4;4;;To finish!;;5;El ambiente en general. ;La salida fue un poco caótica y el recorrido se podría eliminar alguna subida aunque ja se que es muy difícil. ;1;8;samsumg;platano de canàrias;;1,77,78,81,84,85,89,92,94,95;2;2;2;2;2;2;2;2;4;4;3;3;4;4;2;2;1;1;2;2;1;1;1;1;1;1;;;;;;;2;2;7;500;800;300;100;200;100;0;9;9
26/4/23 5:01;26/4/23 5:09;26/4/23 5:09;483;1;Female;18-24;Other Spanish Region;To finish!;Half Marathon;Promoter;4;8;2;3;2;5;5;5;2;5;2;3;5;3;2;2;2;2;2;2;2;5;3;2;2;5;5;5;2;2;2;2;2;2;2;2;2;2;2;5;3;4;4;4;;To finish!;;;;;1;3;adidas;Total energies;Zurich;1,77,80,92,109;3;3;3;3;3;3;1;1;3;5;4;5;5;5;3;4;2;2;2;2;2;2;2;2;2;2;2;;;;;;2;2;1;270;100;150;30;0;30;50;6;6
26/4/23 5:00;26/4/23 5:09;26/4/23 5:09;552;1;Male;35-39;Madrid's Area;To check it off my bucket list;Half Marathon;Passive;1;10;5;5;2;3;5;2;5;5;2;4;3;2;2;4;5;5;5;2;2;5;5;5;2;5;5;5;5;5;5;2;4;5;4;5;2;5;2;5;5;5;5;4;;To check it off my bucket list;;5;;;2;3;Adidas;Mapoma;Renfe;77,78,80,81,84,94,95;2;3;2;2;2;3;2;2;3;5;5;3;5;5;3;5;4;2;5;5;2;4;1;1;1;1;5;5;;;;;2;1;4;;;;;;;;8;11
26/4/23 4:58;26/4/23 5:09;26/4/23 5:09;660;1;Male;55-59;Other Spanish Region;To finish!;Half Marathon;Promoter;1;7;2;2;2;5;3;4;3;3;4;4;2;5;2;3;3;2;3;4;3;3;3;5;5;5;5;2;4;3;1;1;1;4;4;3;5;5;3;5;1;2;2;1;Precio vs servicios;To finish!;Pasear por Madrid;8;Clima de Madrid y cero incidencias;No apurar el tramo final para hacerla dura y peculiar. Las dos ediciones anteriores a esta ya eran duras, innecesario sumar ese pellizquito para encima sumar cero belleza al tramo final antes de Atocha;1;5;Adidas;Zurich;;78,80,81,85,87,89,92,95;1;2;1;1;1;1;2;2;5;5;3;4;5;5;1;3;1;1;1;1;1;4;1;1;1;1;;5;;;3;;2;1;0;0;40;30;0;0;20;0;11;11
26/4/23 4:58;26/4/23 5:09;26/4/23 5:09;694;1;Female;30-34;Other Spanish Region;To set a new PR;Half Marathon;Promoter;11;3;4;4;4;4;5;5;3;5;5;4;5;1;1;5;1;5;5;2;2;1;2;4;5;5;5;5;3;2;2;2;2;2;3;2;2;2;2;4;3;2;2;2;;To set a new PR;;;El recorrido;La organización de los cajones y la salida;1;4;Platano canarias;Powerade;;1,77,78,81,84,87,89,94;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;11;0;;;;;;;;;
26/4/23 4:57;26/4/23 5:09;26/4/23 5:09;713;1;Male;60-64;Madrid's Area;To finish!;10K;Promoter;4;10;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;2;5;5;5;3;5;2;5;5;5;2;5;5;5;5;5;5;5;5;5;5;;To finish!;;1;Animación y recorrido.;;2;2;Adidas;Movistar;Platano de canarias;78,81,94;3;3;2;1;2;2;3;3;5;5;4;1;5;5;3;5;2;1;5;2;3;5;1;1;3;1;5;5;;;4;;2;2;1;2000;200;100;0;200;0;15;11;11
26/4/23 4:59;26/4/23 5:09;26/4/23 5:09;593;1;Male;60-64;Madrid's Area;To finish!;Marathon;Passive;11;8;5;2;2;5;5;2;5;5;5;2;5;5;5;5;5;5;5;2;5;2;2;5;5;5;2;2;5;5;5;2;5;2;5;5;5;2;2;2;4;3;3;3;Que el merchandising no sea el habitual, sería mucho mejor si se variase, por ejemplo, camiseta de tirantes, chaleco de hidratación, geles, etc. en lugar de siempre la camiseta de manga corta, de las cuales tenemos ya demasiadas.;To finish!;;1;;;1;5;Zurich;Powerade;Platano de canarias;78,80,81,84,85,89,92,94,96,100;2;2;2;2;2;2;2;2;4;5;4;3;5;4;2;4;2;2;5;2;1;3;1;1;4;1;;5;;;5;;1;11;0;0;0;0;0;0;0;0;;
26/4/23 4:46;26/4/23 5:09;26/4/23 5:09;1404;1;Male;55-59;Madrid's Area;To finish!;Half Marathon;Promoter;4;10;5;3;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;To finish!;;4;Satisfecho en todo momento.;;1;9;;;;1,77,78,81,84,94,106,107;2;2;2;2;2;2;2;2;4;4;4;4;4;4;4;4;1;1;3;1;3;5;1;1;3;1;4;4;;;4;;2;2;2;170e.;150e;85e;20e;----;50e;0e;11;11
26/4/23 5:02;26/4/23 5:09;26/4/23 5:09;403;1;Male;65-69;Other Spanish Region;Other;Half Marathon;Promoter;3;9;2;2;2;1;5;5;5;5;2;2;2;5;5;5;2;2;2;5;5;3;3;2;5;5;3;4;5;5;5;2;2;2;3;3;3;2;3;2;4;4;4;4;;Other;;5;El ambiente;Que la meta no sea subiendo una cuesta! en llano para spintar al final sería lo mejor!;2;4;Zurich;Plátano Canarias;Powerade;77,78,80,81,89,92,94,101,109;2;2;2;2;2;2;2;2;5;5;5;5;5;5;2;5;2;4;3;2;1;5;1;4;3;1;;5;;4;4;;2;3;1;0;250;150;10;70;50;0;11;11
